Rec No	Cod Imput	Tipo Movim	Fecha Comprob	Periodo Contable	Num Comprob	Descripcion	Importe	Actividad	Tipo Proveedor	Cod Provincia	Nro Ordenpago	Memo
1349	10,228	Orden de Pago	79,085	79,085	239	ALASSIA A.,A.Y S.	9,801.00	0	32	13	239	
1350	10,228	Orden de Pago	79,085	79,085	240	BALASTEGUI CARLOS ESTEBAN	25,410.00	0	31	172	240	
1351	10,228	Orden de Pago	79,085	79,085	241	BELTRAMINO EDUARDO N	2,800.00	0	18	13	241	
1352	10,228	Orden de Pago	79,085	79,085	242	COMERCIAL EUSEBIA S.A.	871,175.05	0	2	13	242	
1353	10,228	Orden de Pago	79,085	79,085	243	FORNARI PEDRO EMILIO	14,250.00	0	9	252	243	
1354	10,228	Orden de Pago	79,085	79,085	244	FUNDACION CASTELLANOS	18,720.00	0	27	252	244	
1355	10,228	Orden de Pago	79,085	79,085	245	GIORDANO RAUL NORBERTO	2,451.96	0	11	13	245	
1356	10,228	Orden de Pago	79,085	79,085	246	INGARAMO ALFREDO	10,547.33	0	34	13	246	
1357	10,228	Orden de Pago	79,085	79,085	247	INGARAMO NESTOR REGINO	2,498.65	0	13	115	247	
1358	10,228	Orden de Pago	79,085	79,085	248	PUSSETTO JORGE Y KESSEL CRISTI	186,678.80	0	18	13	248	
1359	10,228	Orden de Pago	79,085	79,085	249	SAVORE ALCIDES DANIEL	38,437.01	0	17	117	249	
1360	10,228	Orden de Pago	79,085	79,085	250	TORRAZA LUIS ORDEÑADORAS	23,457.09	0	15	115	250	
1361	10,228	Orden de Pago	79,085	79,085	251	MILANESIO OMAR MIGUEL	11,500.00	0	17	13	251	
1362	10,041	Ventas Cuenta Corriente	79,077	79,077	208	PEIRETTI MIGUEL S.R.L.	641,069.91	0	3	96	0	
1363	60,607	Cobranza	79,106	79,106	38	PEIRETTI MIGUEL S.R.L.	769,283.89	0	3	96	38	
1364	100,050	Ventas Cuenta Corriente	79,074	79,077	194	COOP AGR.GANAD.BDO.DE YRIGOYEN	68,354.44	20	4	200	0	
1365	60,607	Cobranza	79,106	79,106	39	COOP AGR.GANAD.BDO.DE YRIGOYEN	62,520.00	0	4	200	39	
1366	80,304	Facturas Cuenta Corriente	79,056	79,077	113,005	OPER.DE ESTAC.DE SERV. SA	475.64	0	5	252	0	
1367	80,304	Facturas Cuenta Corriente	79,071	79,077	74,444	OPER.DE ESTAC.DE SERV. SA	471.67	0	5	252	0	
1368	70,301	Facturas Cuenta Corriente	79,060	79,077	2,445	YPF HUGO MANCINI	9,628.88	0	5	13	0	
1369	70,301	Facturas Cuenta Corriente	79,060	79,077	2,446	YPF HUGO MANCINI	9,628.88	0	5	13	0	
1370	80,304	Facturas Cuenta Corriente	79,063	79,077	13,489	BYJ COMBUSTIBLES SRL	304.08	0	5	4	0	
1371	80,304	Facturas Cuenta Corriente	79,059	79,077	13,320	BYJ COMBUSTIBLES SRL	867.92	0	5	4	0	
1372	80,304	Facturas Cuenta Corriente	79,053	79,077	12,978	BYJ COMBUSTIBLES SRL	441.7	0	5	4	0	
1373	10,008	Facturas Cuenta Corriente	79,067	79,077	141	SANTA CRUZ DANIEL DOMINGO	40,333.29	0	7	13	0	
1374	100,075	Facturas Cuenta Corriente	79,052	79,077	322	ANDRETICH HUGO A	1,200.00	0	8	252	0	
1375	70,302	Facturas Cuenta Corriente	79,051	79,077	6,573,226	SANCOR SEGUROS	461.77	0	14	18	0	
1376	100,077	Facturas Cuenta Corriente	79,062	79,077	4,898,565	SANCOR SEGUROS	233.67	0	14	18	0	
1377	100,077	Facturas Cuenta Corriente	79,062	79,077	5,157,929	SANCOR SEGUROS	210.7	0	14	18	0	
1378	100,077	Facturas Cuenta Corriente	79,062	79,077	5,213,961	SANCOR SEGUROS	210.7	0	14	18	0	
1379	100,077	Facturas Cuenta Corriente	79,062	79,077	5,272,029	SANCOR SEGUROS	210.7	0	14	18	0	
1380	100,077	Facturas Cuenta Corriente	79,062	79,077	5,272,030	SANCOR SEGUROS	210.7	0	14	18	0	
1381	100,088	Facturas Cuenta Corriente	79,060	79,077	251,353	SANCOR SEGUROS	955	0	14	18	0	
1382	70,302	Facturas Cuenta Corriente	79,051	79,077	7,019,824	SANCOR SEGUROS	506.62	0	14	18	0	
1383	90,100	Facturas Cuenta Corriente	79,053	79,077	6,337	COMERCIAL EUSEBIA S.A.	126,142.50	0	2	13	0	
1384	90,100	Nota de Crédito	79,053	79,077	233	COMERCIAL EUSEBIA S.A.	121,562.50	0	2	13	0	
1385	155	Facturas Cuenta Corriente	79,077	79,077	6,584	COMERCIAL EUSEBIA S.A.	31,633.90	0	2	13	0	
1386	53	Facturas Cuenta Corriente	79,077	79,077	6,584	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1387	90,100	Facturas Cuenta Corriente	79,059	79,077	6,387	COMERCIAL EUSEBIA S.A.	22,500.00	0	2	13	0	
1388	155	Facturas Cuenta Corriente	79,059	79,077	6,387	COMERCIAL EUSEBIA S.A.	30,758.10	0	2	13	0	
1389	53	Facturas Cuenta Corriente	79,059	79,077	6,387	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1390	155	Facturas Cuenta Corriente	79,054	79,077	6,356	COMERCIAL EUSEBIA S.A.	30,698.88	0	2	13	0	
1391	53	Facturas Cuenta Corriente	79,054	79,077	6,356	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1392	10,304	Facturas Cuenta Corriente	79,054	79,077	6,356	COMERCIAL EUSEBIA S.A.	5,038.19	0	2	13	0	
1393	10,173	Facturas Cuenta Corriente	79,054	79,077	6,356	COMERCIAL EUSEBIA S.A.	6,150.00	0	2	13	0	
1394	155	Facturas Cuenta Corriente	79,073	79,077	6,545	COMERCIAL EUSEBIA S.A.	29,567.01	0	2	13	0	
												
1395	53	Facturas Cuenta Corriente	79,073	79,077	6,545	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
												
1396	90,103	Facturas Cuenta Corriente	79,073	79,077	6,545	COMERCIAL EUSEBIA S.A.	13,983.78	0	2	13	0	
												
1397	58	Facturas Cuenta Corriente	79,073	79,077	6,545	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
												
1398	155	Facturas Cuenta Corriente	79,069	79,077	6,485	COMERCIAL EUSEBIA S.A.	48,799.57	0	2	13	0	
1399	53	Facturas Cuenta Corriente	79,069	79,077	6,485	COMERCIAL EUSEBIA S.A.	1,700.00	0	2	13	0	
1400	10,004	Facturas Cuenta Corriente	79,069	79,077	6,485	COMERCIAL EUSEBIA S.A.	9,523.00	0	2	13	0	
1401	90,103	Facturas Cuenta Corriente	79,052	79,077	6,328	COMERCIAL EUSEBIA S.A.	13,317.60	0	2	13	0	
1402	58	Facturas Cuenta Corriente	79,052	79,077	6,328	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1403	10,003	Facturas Cuenta Corriente	79,052	79,077	6,328	COMERCIAL EUSEBIA S.A.	1,759.50	0	2	13	0	
1404	90,498	Facturas Cuenta Corriente	79,071	79,077	6,521	COMERCIAL EUSEBIA S.A.	24,300.00	0	2	13	0	
1405	60,101	Nota de Crédito	79,070	79,077	241	COMERCIAL EUSEBIA S.A.	7,921.00	0	2	13	0	
1406	60,101	Nota de Crédito	79,070	79,077	241	COMERCIAL EUSEBIA S.A.	7,921.00	0	2	13	0	
1407	90,498	Facturas Cuenta Corriente	79,061	79,077	6,427	COMERCIAL EUSEBIA S.A.	12,960.00	0	2	13	0	
1408	90,500	Facturas Cuenta Corriente	79,059	79,077	6,386	COMERCIAL EUSEBIA S.A.	61,700.00	0	2	13	0	
1409	19	Facturas Cuenta Corriente	79,059	79,077	6,386	COMERCIAL EUSEBIA S.A.	41,000.00	0	2	13	0	
1410	90,501	Facturas Cuenta Corriente	79,059	79,077	6,386	COMERCIAL EUSEBIA S.A.	8,530.00	0	2	13	0	
1411	10,313	Facturas Cuenta Corriente	79,060	79,077	6,410	COMERCIAL EUSEBIA S.A.	43,866.00	0	2	13	0	
1412	205	Facturas Cuenta Corriente	79,012	79,048	17,205	INSUPEC SA	2,046.16	0	31	252	0	
1413	205	Facturas Cuenta Corriente	79,013	79,048	17,229	INSUPEC SA	717.08	0	31	252	0	
1414	205	Facturas Cuenta Corriente	79,014	79,048	17,263	INSUPEC SA	691.68	0	31	252	0	
1415	10,026	Facturas Cuenta Corriente	79,043	79,048	18,050	INSUPEC SA	649	0	31	252	0	
1416	205	Facturas Cuenta Corriente	79,043	79,048	18,050	INSUPEC SA	4,564.07	0	31	252	0	
1417	205	Nota de Crédito	79,013	79,048	1,231	INSUPEC SA	385.38	0	31	252	0	
1418	10,010	Facturas Cuenta Corriente	79,042	79,048	2,743	TORRAZA LUIS ORDEÑADORAS	3,594.90	0	15	115	0	
1419	100,074	Facturas Cuenta Corriente	79,068	79,077	13	CASTELLARI Fer. Y PONS EDITA	74,083.26	0	6	13	0	
1420	10,187	Facturas Cuenta Corriente	79,063	79,077	2,319,883	EPE	2,285.43	0	25	208	0	
1421	150	Facturas Cuenta Corriente	79,063	79,077	2,319,882	EPE	5,558.10	0	25	208	0	
1422	100,086	Facturas Cuenta Corriente	79,048	79,077	601	BANCO DE SANTA FE	591.19	0	16	252	0	
1423	10,228	Orden de Pago	79,106	79,106	252	ANDRETICH HUGO A	1,200.00	0	8	252	252	
1424	10,228	Orden de Pago	79,106	79,106	253	BANCO DE SANTA FE	11,749.94	0	16	252	253	
1425	10,228	Orden de Pago	79,106	79,106	254	BYJ COMBUSTIBLES SRL	2,555.10	0	5	4	254	
1426	10,228	Orden de Pago	79,106	79,106	255	CASTELLARI Fer. Y PONS EDITA	89,640.74	0	6	13	255	
1427	10,228	Orden de Pago	79,106	79,106	256	COMERCIAL EUSEBIA S.A.	522,985.83	0	2	13	256	
1428	10,228	Orden de Pago	79,106	79,106	257	EPE	10,316.76	0	25	208	257	
1429	10,228	Orden de Pago	79,106	79,106	258	INSUPEC SA	10,021.95	0	31	252	258	
1430	10,228	Orden de Pago	79,106	79,106	259	OPER.DE ESTAC.DE SERV. SA	1,410.13	0	5	252	259	
1431	10,228	Orden de Pago	79,106	79,106	260	SANCOR SEGUROS	3,575.00	0	14	18	260	
1432	10,228	Orden de Pago	79,106	79,106	261	SANTA CRUZ DANIEL DOMINGO	40,333.29	0	7	13	261	
1433	10,228	Orden de Pago	79,106	79,106	262	TORRAZA LUIS ORDEÑADORAS	4,349.83	0	15	115	262	
1434	10,228	Orden de Pago	79,106	79,106	263	YPF HUGO MANCINI	28,694.98	0	5	13	263	
1435	10,041	Ventas Cuenta Corriente	79,108	79,108	247	PEIRETTI MIGUEL S.R.L.	685,285.20	0	3	96	0	
1436	100,050	Factura Cuenta Corriente	79,102	79,108	271	COOP AGR.GANAD.BDO.DE YRIGOYEN	48,090.25	2	4	200	0	
1437	80,304	Facturas Cuenta Corriente	79,094	79,108	15,115	BYJ COMBUSTIBLES SRL	843.88	0	5	4	0	
1438	80,304	Facturas Cuenta Corriente	79,097	79,108	4,469	BYJ COMBUSTIBLES SRL	894.67	0	5	4	0	
1439	80,304	Facturas Cuenta Corriente	79,100	79,108	114,136	OPER.DE ESTAC.DE SERV. SA	525.86	0	5	252	0	
1440	80,304	Facturas Cuenta Corriente	79,083	79,108	75,082	OPER.DE ESTAC.DE SERV. SA	450.68	0	5	252	0	
1441	100,052	Facturas Cuenta Corriente	79,073	79,078	25,642,735	SENASA	146	0	19	252	0	
1442	100,052	Facturas Cuenta Corriente	79,101	79,108	27,248,775	SENASA	114	0	19	252	0	
1443	60,602	Facturas Cuenta Corriente	79,102	79,108	101	FORNARI PEDRO EMILIO	15,105.00	0	9	252	0	
1444	60,602	Facturas Cuenta Corriente	79,102	79,108	102	FORNARI PEDRO EMILIO	15,675.00	0	9	252	0	
1445	60,602	Facturas Cuenta Corriente	79,102	79,108	103	FORNARI PEDRO EMILIO	15,960.00	0	9	252	0	
1446	100,075	Facturas Cuenta Corriente	79,082	79,108	339	ANDRETICH HUGO A	1,200.00	0	8	252	0	
1447	10,008	Facturas Cuenta Corriente	79,095	79,108	142	SANTA CRUZ DANIEL DOMINGO	51,285.59	0	7	13	0	
1448	60,501	Facturas Cuenta Corriente	79,108	79,108	1,839	ABC	241	0	24	252	0	
1449	90,456	Facturas Cuenta Corriente	79,079	79,108	7,019,824	SANCOR SEGUROS	537.36	0	14	18	0	
1450	70,302	Facturas Cuenta Corriente	79,079	79,108	6,573,226	SANCOR SEGUROS	488.67	0	14	18	0	
1451	100,077	Facturas Cuenta Corriente	79,054	79,078	5,627,388	SANCOR SEGUROS	233.67	0	14	18	0	
1452	100,077	Facturas Cuenta Corriente	79,092	79,108	5,157,929	SANCOR SEGUROS	210.7	0	14	18	0	
1453	100,077	Facturas Cuenta Corriente	79,092	79,108	5,213,961	SANCOR SEGUROS	210.7	0	14	18	0	
1454	100,077	Facturas Cuenta Corriente	79,092	79,108	5,272,029	SANCOR SEGUROS	210.7	0	14	18	0	
1455	100,077	Facturas Cuenta Corriente	79,092	79,108	5,722,030	SANCOR SEGUROS	210.7	0	14	18	0	
1456	100,088	Facturas Cuenta Corriente	79,090	79,108	251,353	SANCOR SEGUROS	955	0	14	18	0	
1457	90,103	Facturas Cuenta Corriente	79,106	79,108	6,812	COMERCIAL EUSEBIA S.A.	17,266.00	0	2	13	0	
1458	58	Facturas Cuenta Corriente	79,106	79,108	6,812	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1459	87	Facturas Cuenta Corriente	79,106	79,108	6,812	COMERCIAL EUSEBIA S.A.	1,007.25	0	2	13	0	
1460	155	Facturas Cuenta Corriente	79,103	79,108	6,774	COMERCIAL EUSEBIA S.A.	20,183.67	0	2	13	0	
1461	53	Facturas Cuenta Corriente	79,103	79,108	6,774	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1462	155	Facturas Cuenta Corriente	79,101	79,108	6,719	COMERCIAL EUSEBIA S.A.	54,743.92	0	2	13	0	
1463	53	Facturas Cuenta Corriente	79,101	79,108	6,719	COMERCIAL EUSEBIA S.A.	2,550.00	0	2	13	0	
1464	90,103	Facturas Cuenta Corriente	79,101	79,108	6,719	COMERCIAL EUSEBIA S.A.	14,286.72	0	2	13	0	
1465	155	Facturas Cuenta Corriente	79,091	79,108	6,686	COMERCIAL EUSEBIA S.A.	31,283.58	0	2	13	0	
1466	53	Facturas Cuenta Corriente	79,091	79,108	6,686	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1467	155	Facturas Cuenta Corriente	79,088	79,108	6,641	COMERCIAL EUSEBIA S.A.	17,270.78	0	2	13	0	
1468	53	Facturas Cuenta Corriente	79,088	79,108	6,641	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1469	90,498	Facturas Cuenta Corriente	79,108	79,108	6,813	COMERCIAL EUSEBIA S.A.	27,565.50	0	2	13	0	
1470	155	Facturas Cuenta Corriente	79,083	79,108	6,618	COMERCIAL EUSEBIA S.A.	29,426.88	0	2	13	0	
1471	53	Facturas Cuenta Corriente	79,083	79,108	6,618	COMERCIAL EUSEBIA S.A.	1,700.00	0	2	13	0	
1472	90,103	Facturas Cuenta Corriente	79,083	79,108	6,618	COMERCIAL EUSEBIA S.A.	14,948.76	0	2	13	0	
1473	100,074	Facturas Cuenta Corriente	79,097	79,108	14	CASTELLARI Fer. Y PONS EDITA	137,567.95	0	6	13	0	
1474	100,084	Facturas Cuenta Corriente	79,103	79,108	149	PUSSETTO JORGE Y KESSEL CRISTI	87,500.00	0	18	13	0	
1475	100,076	Facturas Cuenta Corriente	79,073	79,078	421	GIORDANO RAUL NORBERTO	4,605.60	0	11	13	0	
1476	206	Facturas Cuenta Corriente	79,108	79,108	1,092	INSUTAMBO AYR	1,541.60	0	13	253	0	
1477	205	Facturas Cuenta Corriente	79,097	79,108	19,557	INSUPEC SA	2,015.77	0	31	252	0	
1478	205	Facturas Cuenta Corriente	79,090	79,108	19,361	INSUPEC SA	7,246.99	0	31	252	0	
1479	100,076	Facturas Cuenta Corriente	79,094	79,108	434	FERRETERIA LA TUERCA FLOJA	1,240.15	0	10	13	0	
1480	100,092	Facturas Cuenta Corriente	79,084	79,108	180	CULASSO EDUARDO LUIS	5,065.00	0	18	252	0	
1481	201	Facturas Cuenta Corriente	79,069	79,078	292	PIOVANO DANILO PABLO	9,680.00	0	18	13	0	
1482	205	Facturas Cuenta Corriente	79,069	79,078	292	PIOVANO DANILO PABLO	1,229.18	0	18	13	0	
1483	206	Facturas Cuenta Corriente	79,070	79,078	2,894	TORRAZA LUIS ORDEÑADORAS	2,295.49	0	15	115	0	
1484	206	Facturas Cuenta Corriente	79,042	79,078	990	INSUTAMBO AYR	2,065.00	0	13	253	0	
1485	60,501	Facturas Cuenta Corriente	79,096	79,108	367	INFORMATICA CAYASTA	260	0	18	252	0	
1486	60,705	Facturas Cuenta Corriente	79,088	79,108	63,224	COMUNA PUEBLO MARINI	810.73	0	26	0	0	
1487	100,086	Facturas Cuenta Corriente	79,108	79,108	701	BANCO DE SANTA FE	1,375.67	0	16	252	0	
1488	10,228	Orden de Pago	79,141	79,141	264	ABC	241	0	24	252	264	
1489	10,228	Orden de Pago	79,141	79,141	265	ANDRETICH HUGO A	1,200.00	0	8	252	265	
1490	10,228	Orden de Pago	79,141	79,141	266	BYJ COMBUSTIBLES SRL	2,740.37	0	5	4	266	
1491	10,228	Orden de Pago	79,141	79,141	267	COMUNA PUEBLO MARINI	810.73	0	26	0	267	
1492	10,228	Orden de Pago	79,141	79,141	268	INFORMATICA CAYASTA	314.6	0	18	252	268	
1493	10,228	Orden de Pago	79,141	79,141	269	SENASA	260	0	19	252	269	
1494	10,228	Orden de Pago	79,141	79,141	270	OPER.DE ESTAC.DE SERV. SA	1,430.09	0	5	252	270	
1495	10,228	Orden de Pago	79,141	79,141	271	BANCO DE SANTA FE	8,190.02	0	16	252	271	
1496	10,228	Orden de Pago	79,141	79,141	272	CASTELLARI Fer. Y PONS EDITA	166,457.22	0	6	13	272	
1497	10,228	Orden de Pago	79,141	79,141	273	PUSSETTO JORGE Y KESSEL CRISTI	105,875.00	0	18	13	273	
1498	10,228	Orden de Pago	79,141	79,141	274	GIORDANO RAUL NORBERTO	5,572.78	0	11	13	274	
1499	10,228	Orden de Pago	79,141	79,141	275	INSUTAMBO AYR	1,865.34	0	13	253	275	
1500	10,228	Orden de Pago	79,141	79,141	276	INSUPEC SA	11,207.94	0	31	252	276	
1501	10,228	Orden de Pago	79,141	79,141	277	FERRETERIA LA TUERCA FLOJA	1,500.58	0	10	13	277	
1502	10,228	Orden de Pago	79,141	79,141	278	CULASSO EDUARDO LUIS	6,128.65	0	18	252	278	
1503	10,228	Orden de Pago	79,141	79,141	279	PIOVANO DANILO PABLO	13,200.11	0	18	13	279	
1504	10,228	Orden de Pago	79,141	79,141	280	TORRAZA LUIS ORDEÑADORAS	2,777.54	0	15	115	280	
1505	10,228	Orden de Pago	79,141	79,141	281	INSUTAMBO AYR	2,498.65	0	13	253	281	
1506	10,228	Orden de Pago	79,141	79,141	282	COMERCIAL EUSEBIA S.A.	282,221.61	0	2	13	282	
1507	10,228	Orden de Pago	79,141	79,141	283	FORNARI PEDRO EMILIO	46,740.00	0	9	252	283	
1508	10,228	Orden de Pago	79,141	79,141	284	SANTA CRUZ DANIEL DOMINGO	51,285.59	0	7	13	284	
1509	10,041	Ventas Cuenta Corriente	79,139	79,139	286	PEIRETTI MIGUEL S.R.L.	739,230.99	0	3	96	0	
1510	60,607	Cobranza	79,169	79,169	40	PEIRETTI MIGUEL S.R.L.	887,077.19	0	3	96	40	
1511	60,607	Cobranza	79,169	79,169	41	PEIRETTI MIGUEL S.R.L.	822,342.24	0	3	96	41	
1512	100,050	Factura Cuenta Corriente	79,132	79,139	337	COOP AGR.GANAD.BDO.DE YRIGOYEN	50,872.55	2	4	200	0	
1513	51,102	Factura Cuenta Corriente	79,132	79,139	359	COOP AGR.GANAD.BDO.DE YRIGOYEN	155,556.51	2	4	200	0	
1514	60,607	Cobranza	79,169	79,169	42	COOP AGR.GANAD.BDO.DE YRIGOYEN	47,001.77	0	4	200	42	
1515	60,607	Cobranza	79,169	79,169	43	COOP AGR.GANAD.BDO.DE YRIGOYEN	46,318.00	0	4	200	43	
1516	60,607	Cobranza	79,169	79,169	44	COOP AGR.GANAD.BDO.DE YRIGOYEN	151,655.30	0	4	200	44	
1517	80,304	Facturas Cuenta Corriente	79,136	79,139	77,972	OPER.DE ESTAC.DE SERV. SA	426.16	0	5	252	0	
1518	80,304	Facturas Cuenta Corriente	79,113	79,139	78,047	OPER.DE ESTAC.DE SERV. SA	396.32	0	5	252	0	
1519	80,304	Facturas Cuenta Corriente	79,125	79,139	78,773	OPER.DE ESTAC.DE SERV. SA	503.87	0	5	252	0	
1520	80,304	Facturas Cuenta Corriente	79,125	79,139	5,945	BYJ COMBUSTIBLES SRL	774.58	0	5	4	0	
1521	80,304	Facturas Cuenta Corriente	79,131	79,139	6,295	BYJ COMBUSTIBLES SRL	936.35	0	5	4	0	
1522	100,052	Facturas Cuenta Corriente	79,131	79,139	12,886,324	SENASA	98	0	19	252	0	
1523	100,052	Facturas Cuenta Corriente	79,131	79,139	12,886,511	SENASA	418	0	19	252	0	
1524	24	Facturas Cuenta Corriente	79,118	79,139	312	BELTRAMINO EDUARDO N	2,800.00	0	18	13	0	
1525	10,008	Facturas Cuenta Corriente	79,129	79,139	143	SANTA CRUZ DANIEL DOMINGO	54,822.00	0	7	13	0	
1526	100,075	Facturas Cuenta Corriente	79,115	79,139	356	ANDRETICH HUGO A	1,200.00	0	8	252	0	
1527	90,456	Facturas Cuenta Corriente	79,114	79,139	7,019,824	SANCOR SEGUROS	537.36	0	14	18	0	
1528	100,077	Facturas Cuenta Corriente	79,123	79,139	5,272,030	SANCOR SEGUROS	261.77	0	14	18	0	
1529	100,077	Facturas Cuenta Corriente	79,123	79,139	5,272,029	SANCOR SEGUROS	261.77	0	14	18	0	
1530	100,077	Facturas Cuenta Corriente	79,123	79,139	5,213,961	SANCOR SEGUROS	261.77	0	14	18	0	
1531	100,077	Facturas Cuenta Corriente	79,123	79,139	5,157,929	SANCOR SEGUROS	261.77	0	14	18	0	
1532	100,077	Facturas Cuenta Corriente	79,123	79,139	5,227,388	SANCOR SEGUROS	293.03	0	14	18	0	
1533	70,302	Facturas Cuenta Corriente	79,082	79,109	7,183,192	SANCOR SEGUROS	488.67	0	14	18	0	
1534	100,088	Facturas Cuenta Corriente	79,121	79,139	251,353	SANCOR SEGUROS	955	0	14	18	0	
1535	150	Facturas Cuenta Corriente	79,122	79,139	2,487,918	EPE	7,366.30	0	25	208	0	
1536	10,187	Facturas Cuenta Corriente	79,122	79,139	2,487,919	EPE	3,081.51	0	25	208	0	
1537	70,771	Facturas Cuenta Corriente	79,109	79,139	3,518	CORREO ANDREANI S.A.	272.73	0	12	252	0	
1538	100,074	Facturas Cuenta Corriente	79,126	79,139	15	CASTELLARI Fer. Y PONS EDITA	123,328.93	0	6	13	0	
1539	10,010	Facturas Cuenta Corriente	79,112	79,139	3,156	TORRAZA LUIS ORDEÑADORAS	861.5	0	15	115	0	
1540	10,010	Facturas Cuenta Corriente	79,111	79,139	3,133	TORRAZA LUIS ORDEÑADORAS	16,658.94	0	15	115	0	
1541	155	Facturas Cuenta Corriente	79,109	79,139	6,834	COMERCIAL EUSEBIA S.A.	33,792.46	0	2	13	0	
1542	53	Facturas Cuenta Corriente	79,109	79,139	6,834	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1543	155	Facturas Cuenta Corriente	79,116	79,139	6,883	COMERCIAL EUSEBIA S.A.	31,073.11	0	2	13	0	
1544	53	Facturas Cuenta Corriente	79,116	79,139	6,883	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1545	58	Facturas Cuenta Corriente	79,116	79,139	6,883	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1546	90,103	Facturas Cuenta Corriente	79,116	79,139	6,883	COMERCIAL EUSEBIA S.A.	13,424.71	0	2	13	0	
1547	10,304	Facturas Cuenta Corriente	79,116	79,139	6,883	COMERCIAL EUSEBIA S.A.	3,768.49	0	2	13	0	
1548	87	Facturas Cuenta Corriente	79,116	79,139	6,883	COMERCIAL EUSEBIA S.A.	11,042.90	0	2	13	0	
1549	155	Facturas Cuenta Corriente	79,119	79,139	6,925	COMERCIAL EUSEBIA S.A.	31,036.85	0	2	13	0	
1550	53	Facturas Cuenta Corriente	79,119	79,139	6,925	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1551	10,173	Facturas Cuenta Corriente	79,119	79,139	6,925	COMERCIAL EUSEBIA S.A.	1,312.00	0	2	13	0	
1552	155	Facturas Cuenta Corriente	79,124	79,139	6,968	COMERCIAL EUSEBIA S.A.	32,269.62	0	2	13	0	
1553	53	Facturas Cuenta Corriente	79,124	79,139	6,968	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1554	90,103	Facturas Cuenta Corriente	79,130	79,139	7,007	COMERCIAL EUSEBIA S.A.	18,626.68	0	2	13	0	
1555	58	Facturas Cuenta Corriente	79,130	79,139	7,007	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1556	53	Facturas Cuenta Corriente	79,130	79,139	7,007	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1557	155	Facturas Cuenta Corriente	79,130	79,139	7,007	COMERCIAL EUSEBIA S.A.	30,130.40	0	2	13	0	
1558	155	Facturas Cuenta Corriente	79,136	79,139	7,052	COMERCIAL EUSEBIA S.A.	70,243.77	0	2	13	0	
1559	53	Facturas Cuenta Corriente	79,136	79,139	7,052	COMERCIAL EUSEBIA S.A.	1,700.00	0	2	13	0	
1560	10,304	Facturas Cuenta Corriente	79,139	79,139	7,113	COMERCIAL EUSEBIA S.A.	7,455.00	0	2	13	0	
1561	10,194	Facturas Cuenta Corriente	79,139	79,139	7,113	COMERCIAL EUSEBIA S.A.	1,172.00	0	2	13	0	
1562	90,103	Facturas Cuenta Corriente	79,139	79,139	7,113	COMERCIAL EUSEBIA S.A.	16,844.26	0	2	13	0	
1563	155	Facturas Cuenta Corriente	79,139	79,139	7,113	COMERCIAL EUSEBIA S.A.	13,959.18	0	2	13	0	
1564	53	Facturas Cuenta Corriente	79,139	79,139	7,113	COMERCIAL EUSEBIA S.A.	850	0	2	13	0	
1565	10,148	Facturas Cuenta Corriente	79,084	79,109	11,690	LAURA Y SASIA SH	50,050.00	0	18	252	0	
1566	60,301	Facturas Cuenta Corriente	79,084	79,109	11,690	LAURA Y SASIA SH	50,050.00	0	18	252	0	
1567	81	Facturas Cuenta Corriente	79,127	79,139	157	PUSSETTO JORGE Y KESSEL CRISTI	89,280.00	0	18	13	0	
1568	100,093	Facturas Cuenta Corriente	79,129	79,139	2,364,847	ADT Security Services SA	544.46	0	18	73	0	
1569	100,076	Facturas Cuenta Corriente	79,109	79,139	454	GIORDANO RAUL NORBERTO	2,121.22	0	11	13	0	
1570	100,076	Facturas Cuenta Corriente	79,109	79,139	465	GIORDANO RAUL NORBERTO	1,372.86	0	11	13	0	
1571	100,076	Facturas Cuenta Corriente	79,136	79,139	542	GIORDANO RAUL NORBERTO	1,417.19	0	11	13	0	
1572	100,076	Facturas Cuenta Corriente	79,136	79,139	543	GIORDANO RAUL NORBERTO	234.6	0	11	13	0	
1573	100,086	Facturas Cuenta Corriente	79,139	79,139	801	BANCO DE SANTA FE	729.1	0	16	252	0	
1574	10,228	Orden de Pago	79,169	79,169	285	ADT Security Services SA	658.8	0	18	73	285	
1575	10,228	Orden de Pago	79,169	79,169	286	ANDRETICH HUGO A	1,200.00	0	8	252	286	
1576	10,228	Orden de Pago	79,169	79,169	287	BANCO DE SANTA FE	9,968.26	0	16	252	287	
